frequency,monetary,product_breadth,total_units,primary_country,average_order_value,average_basket_units,cancellation_rate,recency_days,tenure_days,partition,masked_customer_id,cluster,distance_to_centroid,assignment_margin,persona
2,530.18,31,330,Unspecified,265.09000000000003,165.0,0.0,110,39,discovery,ea59c3723cac,1,0.8890798224952737,0.3245836005923125,Established mid-value customers
3,1516.24,25,530,United Kingdom,505.41333333333336,176.66666666666666,0.16666666666666666,163,98,discovery,967be1f10c14,1,0.8225243578111342,1.1983014493032558,Established mid-value customers
1,492.65000000000003,29,197,United Kingdom,492.65000000000003,197.0,0.0,332,0,discovery,cd92efb5e62b,3,0.7839446711243858,1.3453238655088664,Long-recency customers
1,112.32,10,88,United Kingdom,112.32,88.0,0.0,226,0,discovery,7e8bc3f7c391,3,0.6960752035640341,1.2342307823417769,Long-recency customers
2,437.96,33,599,United Kingdom,218.98000000000002,299.5,0.0,74,181,discovery,2666cdbc627b,1,0.9024922499555211,0.07898599266827,Established mid-value customers
4,559.97,22,264,United Kingdom,139.9925,66.0,0.0,52,191,discovery,0dd6b221cb0f,1,0.5994761646232698,1.0106636595430567,Established mid-value customers
3,1119.74,52,744,United Kingdom,373.24666666666667,248.0,0.14666666666666667,99,191,discovery,e40b0e078032,1,0.34204197992826585,1.4831615482569285,Established mid-value customers
3,4188.0,195,1976,France,1396.0,658.6666666666666,0.013333333333333334,16,197,discovery,ab75577e7a1e,0,0.975805349695419,0.45448726311536614,High-value frequent customers
1,134.04,8,52,United Kingdom,134.04,52.0,0.0,197,0,discovery,76353daef4a6,3,0.5468258345216257,1.1988129381826997,Long-recency customers
15,3701.44,70,2656,United Kingdom,246.76266666666666,177.06666666666666,0.0,4,364,discovery,5d80c91cbb09,0,0.6994825489119374,1.7133665826345856,High-value frequent customers
2,595.25,24,161,United Kingdom,297.625,80.5,0.058823529411764705,31,56,discovery,54ffcfede45b,2,0.8407795656649139,0.07673791515145778,Recent occasional customers
4,1910.01,18,541,United Kingdom,477.50250000000005,135.25,0.0,22,155,discovery,f53fb51717de,0,0.8190217542438386,0.15155256209541157,High-value frequent customers
3,4628.75,220,4338,United Kingdom,1542.9166666666667,1446.0,0.017543859649122806,24,219,discovery,e8a0411aaaba,0,1.0969753667549262,0.21192072196748124,High-value frequent customers
3,176.63,9,261,United Kingdom,58.876666666666665,87.0,0.18181818181818182,9,190,discovery,9e7c0c476812,2,1.4294092425234843,0.5881380570434687,Recent occasional customers
1,426.6,16,188,United Kingdom,426.6,188.0,0.058823529411764705,214,0,discovery,ad3e17973843,3,0.5587931437554816,1.1395453384208074,Long-recency customers
6,911.26,33,292,United Kingdom,151.87666666666667,48.666666666666664,0.0,9,281,discovery,323f75b3fe14,0,0.9059559602751245,0.6273020919968745,High-value frequent customers
5,2314.65,89,915,United Kingdom,462.93,183.0,0.019417475728155338,12,350,discovery,92b39c396dad,0,0.4037624141344711,1.0286369481179005,High-value frequent customers
11,3883.25,145,2749,United Kingdom,353.02272727272725,249.9090909090909,0.004201680672268907,2,274,discovery,69827eabcdac,0,0.8525724495995542,1.7036889937200415,High-value frequent customers
1,166.20000000000002,5,84,United Kingdom,166.20000000000002,84.0,0.2857142857142857,41,0,discovery,4d019d90042d,2,0.676518927305852,0.7750053785205749,Recent occasional customers
4,1305.33,48,865,United Kingdom,326.3325,216.25,0.03125,18,257,discovery,56a6dce44779,0,0.9087251758809249,0.08957301605272316,High-value frequent customers
44,51527.3,884,58343,United Kingdom,1171.075,1325.9772727272727,0.001829268292682927,9,352,discovery,74cf88f9049d,0,1.9365504296405849,1.4078965171662854,High-value frequent customers
9,3965.62,94,2149,United Kingdom,440.6244444444444,238.77777777777777,0.11728395061728394,9,357,discovery,73e59ed5982f,0,0.25508623995804147,1.7059908296160864,High-value frequent customers
1,43.2,3,32,United Kingdom,43.2,32.0,0.0,19,0,discovery,b4b1b8a8d760,2,1.8788074372175394,0.6524573974863179,Recent occasional customers
1,640.14,13,606,United Kingdom,640.14,606.0,0.1875,118,0,discovery,8c27e449d5d8,3,1.040417690370412,0.2811777653409082,Long-recency customers
3,1858.96,96,1089,United Kingdom,619.6533333333333,363.0,0.045454545454545456,72,64,discovery,3e419a3d7b9d,1,0.4440893296754698,1.2271610444206233,Established mid-value customers
2,2093.32,33,1075,United Kingdom,1046.66,537.5,0.05714285714285714,52,34,discovery,e3271554f3be,1,0.7940040813646837,0.9223352322782098,Established mid-value customers
6,2995.72,150,2058,United Kingdom,499.2866666666667,343.0,0.0,89,285,discovery,b81788f6d4be,1,1.0704890769144613,0.47015258216487155,Established mid-value customers
1,310.26,20,146,United Kingdom,310.26,146.0,0.25925925925925924,243,0,discovery,86590b8ffdec,3,0.3341877532246791,1.4529127188067286,Long-recency customers
6,1611.59,74,1012,United Kingdom,268.59833333333336,168.66666666666666,0.0,47,291,discovery,cdee79e1f697,1,0.8134407416243186,0.3186898869960322,Established mid-value customers
1,120.0,8,296,United Kingdom,120.0,296.0,0.0,107,0,discovery,e40069626dfc,3,0.9024739050896954,0.4450597665626198,Long-recency customers
6,2481.13,64,1021,United Kingdom,413.5216666666667,170.16666666666666,0.028846153846153848,45,222,discovery,cacae8175333,1,0.9924271330868004,0.02247047984412487,Established mid-value customers
1,508.58000000000004,24,255,United Kingdom,508.58000000000004,255.0,0.0,65,0,discovery,f378c8a1d52f,2,0.8385160882112512,0.42309393207240853,Recent occasional customers
2,477.79,29,325,United Kingdom,238.89499999999998,162.5,0.2619047619047619,207,126,discovery,09d9eb61dd0d,3,0.9907159662828122,0.308972324538213,Long-recency customers
5,1530.75,111,2406,United Kingdom,306.15,481.2,0.0,11,323,discovery,af9db3b7fd60,0,0.6010934463174717,0.7814717261397954,High-value frequent customers
2,605.0600000000001,32,350,United Kingdom,302.53,175.0,0.12195121951219512,115,124,discovery,e173c76ea6ac,1,0.8486839511654973,0.41257624996367737,Established mid-value customers
1,183.85,8,103,United Kingdom,183.85,103.0,0.1111111111111111,243,0,discovery,0e4978855bdb,3,0.3043670118438314,1.5311869812344714,Long-recency customers
2,462.65999999999997,27,252,United Kingdom,231.33,126.0,0.0,125,11,discovery,f7c0d5ad2e7d,1,1.0147841936210582,0.08205618663727754,Established mid-value customers
1,415.2,15,58,United Kingdom,415.2,58.0,0.21052631578947367,68,0,discovery,e2e8771f7775,2,0.7878910071344069,0.3608450825727757,Recent occasional customers
8,2552.21,98,1731,United Kingdom,319.02625,216.375,0.006134969325153374,17,342,discovery,e1d27b5be91e,0,0.339112242174229,1.1677963222067986,High-value frequent customers
4,1614.91,77,1759,United Kingdom,403.7275,439.75,0.0,17,260,discovery,7c4c4dd07875,0,0.7954218716870998,0.27605933253388093,High-value frequent customers
2,588.22,30,335,United Kingdom,294.11,167.5,0.08823529411764706,162,35,discovery,6238fe4eef69,1,1.054136717365499,0.08409008859156875,Established mid-value customers
1,309.52,14,168,United Kingdom,309.52,168.0,0.2222222222222222,243,0,discovery,52f8e98f46a8,3,0.33263437273101637,1.4544188244989034,Long-recency customers
8,2166.98,109,1397,United Kingdom,270.8725,174.625,0.007751937984496124,46,273,discovery,0b187d9b963e,0,1.0368552246066935,0.08274136284050249,High-value frequent customers
8,889.9300000000001,56,477,United Kingdom,111.24125000000001,59.625,0.0,128,241,discovery,5742ff528554,1,1.0949948006301076,0.9575031870037478,Established mid-value customers
1,108.97999999999999,6,50,United Kingdom,108.97999999999999,50.0,0.0,39,0,discovery,e6c4de7cac43,2,0.9994923762027644,0.6145662609800123,Recent occasional customers
2,1021.58,55,605,United Kingdom,510.78999999999996,302.5,0.0,121,177,discovery,a58603478cec,1,0.761367621502555,0.783612803929114,Established mid-value customers
1,409.57,18,183,United Kingdom,409.57,183.0,0.0,261,0,discovery,b267cbc4601a,3,0.5527304846660631,1.321758175992605,Long-recency customers
1,282.93,18,183,United Kingdom,282.93,183.0,0.14285714285714285,275,0,discovery,49d28c1455bb,3,0.3400471465240544,1.5634547615404244,Long-recency customers
1,51.0,1,12,United Kingdom,51.0,12.0,0.0,165,0,discovery,9a4db4aac525,3,1.475875588017045,0.7116856496031181,Long-recency customers
4,1078.96,44,538,United Kingdom,269.74,134.5,0.0,158,116,discovery,e46706a4d7ab,1,0.7967817946096691,1.2907276730501571,Established mid-value customers
1,90.6,6,64,United Kingdom,90.6,64.0,0.0,216,0,discovery,8155e4477300,3,0.8943060514760798,1.1024787664864295,Long-recency customers
2,163.62,9,210,United Kingdom,81.81,105.0,0.0,6,25,discovery,8af399d4d8ce,2,1.2608319813758129,1.031300706472307,Recent occasional customers
1,225.12,39,147,United Kingdom,225.12,147.0,0.0,44,0,discovery,03649f870d70,2,0.5293289473382704,0.8382865367135831,Recent occasional customers
3,912.18,44,371,United Kingdom,304.06,123.66666666666667,0.05172413793103448,20,68,discovery,b1c75959c203,1,0.8773051369568958,0.45926218450706213,Established mid-value customers
4,2118.03,104,1139,United Kingdom,529.5074999999999,284.75,0.0,32,63,discovery,0f1f605f337f,1,0.8146023721748988,0.15738769456385482,Established mid-value customers
1,151.5,37,96,United Kingdom,151.5,96.0,0.0,23,0,discovery,a10d17cfdd92,2,0.7224899707006387,1.1460067309496933,Recent occasional customers
16,9227.82,270,4426,United Kingdom,576.73875,276.625,0.016981132075471698,9,268,discovery,bee1046490f5,0,0.8965629858429155,1.5636033553660917,High-value frequent customers
1,155.0,8,36,United Kingdom,155.0,36.0,0.0,320,0,discovery,1fdd011e06c7,3,0.5545169607084732,1.574037394770115,Long-recency customers
1,100.5,4,34,United Kingdom,100.5,34.0,0.0,296,0,discovery,25ad9d5fa773,3,0.8486489483291304,1.3561959425985421,Long-recency customers
1,76.55,4,17,United Kingdom,76.55,17.0,0.0,359,0,discovery,88bbb93c88c5,3,1.1592627347018007,1.335970033698,Long-recency customers
1,235.56,57,184,United Kingdom,235.56,184.0,0.0,186,0,discovery,fe0f3a35fde4,3,0.24688325562967056,1.3084119794191693,Long-recency customers
2,617.05,11,219,United Kingdom,308.525,109.5,0.0,192,71,discovery,5d7f45160a76,3,1.1386966029897856,0.018437836850787592,Long-recency customers
1,202.68,56,146,United Kingdom,202.68,146.0,0.0,53,0,discovery,c51ae2bb8034,2,0.6616060102427508,0.5716422618732189,Recent occasional customers
1,615.49,121,1231,United Kingdom,615.49,1231.0,0.0,27,0,discovery,455cd3b49400,2,0.7196142291600536,1.0059707435827179,Recent occasional customers
3,202.11,13,159,United Kingdom,67.36999999999999,53.0,0.0,10,14,discovery,a6ff68f81b8d,2,1.3633295578797948,0.5238530073591712,Recent occasional customers
1,142.4,7,54,United Kingdom,142.4,54.0,0.0,297,0,discovery,58e61b1e5cb5,3,0.5679450805319797,1.5145432189758194,Long-recency customers
3,1727.6,125,795,United Kingdom,575.8666666666667,265.0,0.0,33,77,discovery,a479992e8311,1,0.6502609568481251,0.6033056778843199,Established mid-value customers
8,3212.84,124,1941,United Kingdom,401.605,242.625,0.02617801047120419,11,362,discovery,e0390ddec452,0,0.09001104671816033,1.6735132800568169,High-value frequent customers
2,1043.46,33,729,United Kingdom,521.73,364.5,0.27419354838709675,66,125,discovery,4724d4cdf42f,1,0.5686823895282561,0.771677676529995,Established mid-value customers
1,67.95,5,13,United Kingdom,67.95,13.0,0.0,219,0,discovery,02f93e13d416,3,1.1696676440416693,1.0019939767737522,Long-recency customers
9,3479.91,181,1689,United Kingdom,386.65666666666664,187.66666666666666,0.008547008547008548,3,370,discovery,fb04bbec2b04,0,0.6500357571705015,1.6884710585252016,High-value frequent customers
2,487.99,71,225,United Kingdom,243.995,112.5,0.0,66,306,discovery,70e0ec4bbd28,1,0.8299337142547291,0.12465122260475736,Established mid-value customers
19,2612.96,18,1890,United Kingdom,137.52421052631578,99.47368421052632,0.08421052631578947,3,211,discovery,b21498b378e2,0,0.8627083025672505,1.631748130070568,High-value frequent customers
1,574.7,25,454,United Kingdom,574.7,454.0,0.038461538461538464,150,0,discovery,26cf8ee5c481,3,0.8659385967626078,0.5990446050584709,Long-recency customers
13,4051.48,113,4507,United Kingdom,311.6523076923077,346.6923076923077,0.00546448087431694,5,355,discovery,6d98e0f1bc47,0,0.589564515497411,1.7269962593938832,High-value frequent customers
4,1475.81,17,519,United Kingdom,368.9525,129.75,0.23076923076923078,131,117,discovery,802be966ac62,1,0.6966821925105595,1.319826999483423,Established mid-value customers
6,1449.32,70,827,United Kingdom,241.5533333333333,137.83333333333334,0.009900990099009901,34,336,discovery,0da84221d7cb,1,0.8939900787740609,0.06828146392195289,Established mid-value customers
1,156.75,8,77,United Kingdom,156.75,77.0,0.0,120,0,discovery,573cc9695ba1,3,0.677466643359849,0.6190779619555437,Long-recency customers
6,2157.73,67,1415,United Kingdom,359.62166666666667,235.83333333333334,0.039473684210526314,108,169,discovery,15420fa2def4,1,0.9724513762397664,0.7472023221321049,Established mid-value customers
7,2599.03,60,1610,United Kingdom,371.29,230.0,0.0,11,254,discovery,c7a8c3c25e4e,0,0.12048634026471475,1.5220961814579266,High-value frequent customers
6,2059.4500000000003,40,1230,United Kingdom,343.24166666666673,205.0,0.01818181818181818,72,297,discovery,d20ff5a4e8f9,1,0.8652640295020931,0.5299585664695999,Established mid-value customers
9,1100.27,153,567,United Kingdom,122.25222222222222,63.0,0.3262411347517731,93,213,discovery,6c8f83fc56a2,1,1.0630400515070964,0.6778530746915901,Established mid-value customers
1,1063.0,14,196,United Kingdom,1063.0,196.0,0.0,311,0,discovery,71a09366cf68,3,1.3163539751550541,0.7491327869950253,Long-recency customers
2,770.03,43,786,United Kingdom,385.015,393.0,0.044444444444444446,43,30,discovery,6f33a0f5c5d0,1,0.6979856310337648,0.3357039914423142,Established mid-value customers
1,121.05,22,67,United Kingdom,121.05,67.0,0.0,363,0,discovery,c129569cc08d,3,0.7982353562486123,1.5194212643266662,Long-recency customers
7,1496.98,79,2512,United Kingdom,213.8542857142857,358.85714285714283,0.01020408163265306,92,267,discovery,22121c02a10d,1,0.915389689045318,0.7243051695570307,Established mid-value customers
13,5855.57,283,2996,United Kingdom,450.42846153846153,230.46153846153845,0.036605657237936774,2,359,discovery,bcc7118034fe,0,0.9824643713086686,1.733706652018629,High-value frequent customers
3,1937.25,114,1711,United Kingdom,645.75,570.3333333333334,0.0,4,105,discovery,8e65959b06cd,0,1.0848498207677661,0.7577400301709964,High-value frequent customers
6,1051.79,112,483,United Kingdom,175.29833333333332,80.5,0.0,11,354,discovery,6983ba9f7300,0,0.7947626443892727,0.6321534585401091,High-value frequent customers
1,387.52,29,334,United Kingdom,387.52,334.0,0.03333333333333333,100,0,discovery,469dc9889543,3,0.8490776036779847,0.1963296018323023,Long-recency customers
6,4263.64,189,2906,United Kingdom,710.6066666666667,484.3333333333333,0.0,1,267,discovery,6b63555492be,0,1.0370403752011814,1.556289991316326,High-value frequent customers
1,265.2,3,120,United Kingdom,265.2,120.0,0.0,219,0,discovery,f36d9bf94c76,3,0.22698597053136108,1.466050250652873,Long-recency customers
1,322.08,1,48,United Kingdom,322.08,48.0,0.0,18,0,discovery,e97b2767e1c5,2,0.5016392679318422,1.5085515569069685,Recent occasional customers
2,363.34000000000003,16,228,United Kingdom,181.67000000000002,114.0,0.0,51,13,discovery,e88acb412d21,2,0.746251712566569,0.2976104051861258,Recent occasional customers
5,1224.06,108,428,United Kingdom,244.81199999999998,85.6,0.028368794326241134,8,318,discovery,1d4d54b1ba45,0,0.7572172291695923,0.7693715380780554,High-value frequent customers
6,1372.8,3,368,United Kingdom,228.79999999999998,61.333333333333336,0.0,22,51,discovery,c66db2293fd8,0,0.7660843422701612,0.3194557967036201,High-value frequent customers
1,89.06,9,129,United Kingdom,89.06,129.0,0.0,99,0,discovery,10b3e133a650,3,1.1523594894811062,0.3414030847239138,Long-recency customers
1,63.0,5,60,United Kingdom,63.0,60.0,0.16666666666666666,366,0,discovery,8afddb2f1339,3,1.3407167715213713,1.2716501406060594,Long-recency customers
1,131.9,9,82,United Kingdom,131.9,82.0,0.0,307,0,discovery,64a190b1d538,3,0.6412512538932151,1.4947412489326506,Long-recency customers
1,2661.24,32,526,Greece,2661.24,526.0,0.0,320,0,discovery,720ea7c8b38c,3,1.9773063546647298,0.21934227645870252,Long-recency customers
5,2357.6800000000003,33,588,United Kingdom,471.53600000000006,117.6,0.0,9,357,discovery,ba774519e1ef,0,0.39456826552571295,1.1863032942981708,High-value frequent customers
4,1712.89,43,446,United Kingdom,428.2225,111.5,0.13559322033898305,1,255,discovery,c755fa7a50cf,0,1.2209748769445263,1.1093450937446576,High-value frequent customers
2,1589.82,58,482,Channel Islands,794.9100000000001,241.0,0.07352941176470588,205,112,discovery,477018e37241,1,1.1779592649692192,0.5647412128641984,Established mid-value customers
4,1420.2,84,938,United Kingdom,355.05,234.5,0.05102040816326531,54,315,discovery,8db83cf7ef5f,1,0.4053196413695302,0.9762875270902913,Established mid-value customers
5,1163.23,54,571,United Kingdom,232.64600000000002,114.2,0.0,19,262,discovery,3529c57bc1dd,0,0.8667724507906501,0.18090197006860687,High-value frequent customers
